time,amps,volt
1586361986.144, 7.504976E-02, 5.117510E000
1586361996.144, 7.806925E-02, 5.118536E000
1586362006.142, 8.039636E-02, 5.119342E000
1586362016.145, 7.337172E-02, 5.116759E000
1586362026.142, 7.691530E-02, 5.117950E000
1586362036.144, 7.858371E-02, 5.118554E000
1586362046.143, 7.859814E-02, 5.118481E000
1586362056.144, 7.445354E-02, 5.116796E000
1586362066.143, 7.600656E-02, 5.117254E000
1586362076.142, 7.665566E-02, 5.117254E000
1586362086.144, 7.805001E-02, 5.117730E000
1586362096.142, 7.291976E-02, 5.115642E000
1586362106.142, 7.265532E-02, 5.115330E000
1586362116.144, 1.903674E-01, 5.157207E000
1586362126.143, 2.656672E-01, 5.184154E000
1586362136.145, 2.530410E-01, 5.179483E000
1586362146.144, 2.536950E-01, 5.179630E000
1586362156.145, 7.775191E-02, 5.116503E000
1586362166.144, 7.578540E-02, 5.115715E000
1586362176.144, 7.022722E-02, 5.113627E000
1586362186.142, 7.729995E-02, 5.116136E000
1586362196.144, 7.634794E-02, 5.115807E000
1586362206.142, 7.207353E-02, 5.114268E000
1586362216.144, 7.239086E-02, 5.114414E000
1586362226.143, 7.908857E-02, 5.116796E000
1586362236.143, 7.793942E-02, 5.116539E000
1586362246.142, 7.271782E-02, 5.115019E000
1586362256.142, 7.266974E-02, 5.114799E000
1586362266.145, 7.516515E-02, 5.115697E000
1586362276.142, 7.622773E-02, 5.116393E000
1586362286.142, 7.254472E-02, 5.114928E000
1586362296.143, 7.232356E-02, 5.115202E000
1586362306.142, 7.504014E-02, 5.116118E000
1586362316.144, 7.497282E-02, 5.116081E000
1586362326.145, 7.239568E-02, 5.115367E000
1586362336.145, 7.235721E-02, 5.115532E000
1586362346.142, 7.772306E-02, 5.117382E000
1586362356.142, 7.637679E-02, 5.116869E000
1586362366.143, 7.278994E-02, 5.115605E000
1586362376.142, 7.286206E-02, 5.115660E000
1586362386.144, 7.450643E-02, 5.115990E000
1586362396.144, 7.323709E-02, 5.115495E000
1586362406.142, 7.271782E-02, 5.115184E000
1586362416.144, 7.265050E-02, 5.114817E000
1586362426.144, 7.295341E-02, 5.114799E000
1586362436.142, 7.266012E-02, 5.114579E000
1586362446.144, 7.178504E-02, 5.114012E000
1586362456.142, 2.643497E-01, 5.182744E000
1586362466.142, 2.544354E-01, 5.179062E000
1586362476.143, 2.517477E-01, 5.177834E000
1586362486.142, 2.509159E-01, 5.177340E000
1586362496.143, 7.188601E-02, 5.113114E000
1586362506.141, 7.896836E-02, 5.115477E000
1586362516.142, 7.608349E-02, 5.114341E000
1586362526.142, 7.207353E-02, 5.112802E000
1586362536.145, 7.214565E-02, 5.112839E000
1586362546.143, 7.758362E-02, 5.114763E000
1586362556.142, 7.594406E-02, 5.114140E000
1586362566.095, 7.203988E-02, 5.112784E000
1586362576.094, 7.234759E-02, 5.112729E000
1586362586.092, 8.156473E-02, 5.116063E000
1586362596.093, 7.235241E-02, 5.112857E000
1586362606.092, 7.619408E-02, 5.114451E000
1586362616.092, 7.777595E-02, 5.114671E000
1586362626.092, 7.866544E-02, 5.114872E000
1586362636.092, 7.464106E-02, 5.113425E000
1586362646.093, 7.584309E-02, 5.113865E000
1586362656.093, 7.493436E-02, 5.113242E000
1586362666.093, 7.803077E-02, 5.114378E000
1586362676.092, 7.576616E-02, 5.113370E000
1586362686.093, 7.442469E-02, 5.112637E000
1586362696.093, 7.488627E-02, 5.112656E000
1586362706.093, 7.625178E-02, 5.112894E000
1586362716.093, 7.223220E-02, 5.111080E000
1586362726.092, 7.233798E-02, 5.110769E000
1586362736.093, 7.872314E-02, 5.112619E000
1586362746.093, 7.626140E-02, 5.111337E000
1586362756.093, 7.247741E-02, 5.109450E000
1586362766.093, 7.258800E-02, 5.109010E000
1586362776.094, 7.892508E-02, 5.110769E000
1586362786.094, 7.792500E-02, 5.110018E000
1586362796.094, 2.660037E-01, 5.176992E000
1586362806.092, 2.516756E-01, 5.171496E000
1586362816.093, 2.583348E-01, 5.173383E000
1586362826.092, 2.497235E-01, 5.169829E000
1586362836.092, 7.148695E-02, 5.105530E000
1586362846.092, 7.265050E-02, 5.105383E000
1586362856.094, 7.542479E-02, 5.105951E000
1586362866.092, 7.616523E-02, 5.105713E000
1586362876.094, 7.238606E-02, 5.103954E000
1586362886.093, 7.314093E-02, 5.103679E000
1586362896.095, 7.250146E-02, 5.103185E000
1586362906.094, 7.266493E-02, 5.102745E000
1586362916.093, 7.278994E-02, 5.102379E000
1586362926.092, 7.259762E-02, 5.102195E000
1586362936.095, 7.328037E-02, 5.101921E000
1586362946.092, 7.316978E-02, 5.101518E000
1586362956.094, 7.300630E-02, 5.101115E000
1586362966.094, 7.301111E-02, 5.100858E000
1586362976.094, 7.343903E-02, 5.100620E000
1586362986.092, 7.314093E-02, 5.100382E000
1586362996.093, 7.306400E-02, 5.100107E000
1586363006.143, 7.260723E-02, 5.099649E000
1586363016.144, 7.290053E-02, 5.099558E000
1586363026.144, 7.289572E-02, 5.099045E000
1586363036.145, 7.283321E-02, 5.099008E000
1586363046.142, 7.255435E-02, 5.098678E000
1586363056.142, 7.321305E-02, 5.098843E000
1586363066.144, 7.328037E-02, 5.098624E000
1586363076.144, 7.260242E-02, 5.098019E000
1586363086.144, 7.261685E-02, 5.094959E000
1586363096.143, 7.454971E-02, 5.089757E000
1586363106.093, 7.446316E-02, 5.082595E000
1586363116.144, 7.287168E-02, 5.075267E000
1586363126.142, 7.257357E-02, 5.071237E000
1586363136.142, 2.677779E-01, 5.133741E000
1586363146.142, 2.575703E-01, 5.122163E000
1586363156.142, 2.518679E-01, 5.110879E000
1586363166.145, 2.514928E-01, 5.103002E000
1586363176.142, 7.961264E-02, 5.032438E000
1586363186.142, 7.675663E-02, 5.022930E000
1586363196.145, 7.261685E-02, 5.013935E000
1586363206.142, 7.323709E-02, 5.005674E000
1586363216.144, 7.866064E-02, 5.000214E000
1586363226.144, 7.821829E-02, 4.994774E000
1586363236.142, 7.369387E-02, 5.043007E000
1586363246.144, 7.349673E-02, 4.976839E000
1586363256.144, 7.713647E-02, 4.975008E000
1586363266.142, 7.498724E-02, 4.970153E000
1586363276.142, 7.357366E-02, 4.966892E000
1586363286.143, 7.305920E-02, 4.964456E000
1586363296.142, 7.838177E-02, 4.966288E000
1586363306.142, 7.687202E-02, 4.960170E000
1586363316.144, 7.341499E-02, 4.953703E000
1586363326.144, 7.368425E-02, 4.948134E000
1586363336.142, 8.023769E-02, 4.945166E000
1586363346.145, 7.892990E-02, 4.939139E000
1586363356.142, 7.391023E-02, 4.933717E000
1586363366.144, 7.379965E-02, 4.926059E000
1586363376.142, 8.041078E-02, 4.924155E000
1586363386.144, 8.046368E-02, 4.919831E000
1586363396.143, 7.370829E-02, 4.913218E000
1586363406.142, 7.338614E-02, 4.910873E000
1586363416.142, 8.158397E-02, 4.910599E000
1586363426.145, 8.121855E-02, 4.906697E000
1586363436.142, 7.345826E-02, 4.899974E000
1586363446.142, 7.396793E-02, 4.895595E000
1586363456.142, 8.359376E-02, 4.892701E000
1586363466.143, 1.904876E-01, 4.922432E000
1586363476.142, 2.536421E-01, 4.934633E000
1586363486.144, 2.603397E-01, 4.922945E000
1586363496.143, 2.577818E-01, 4.903656E000
1586363506.144, 8.031463E-02, 4.816457E000
1586363516.142, 7.369387E-02, 4.789529E000
1586363526.143, 7.320344E-02, 4.759413E000
1586363536.144, 8.040118E-02, 4.733546E000
1586363546.143, 7.995403E-02, 4.700041E000
1586363556.142, 7.491512E-02, 4.658915E000
1586363566.144, 7.504014E-02, 4.622094E000
1586363576.144, 7.996363E-02, 4.590567E000
1586363586.142, 7.981939E-02, 4.558619E000
1586363596.142, 7.798750E-02, 4.523594E000
1586363606.143, 7.750189E-02, 4.491370E000
1586363616.144, 7.851639E-02, 4.462830E000
1586363626.145, 7.968957E-02, 4.442679E000
1586363636.142, 7.896355E-02, 4.424250E000
1586363646.142, 7.815099E-02, 4.408276E000
1586363656.143, 7.781441E-02, 4.396186E000
1586363666.142, 7.797308E-02, 4.381897E000
1586363676.144, 7.773268E-02, 4.369788E000
1586363686.142, 7.656912E-02, 4.368616E000
1586363696.143, 8.309372E-02, 4.370594E000
1586363706.142, 8.415631E-02, 4.370612E000
1586363716.142, 7.325632E-02, 4.366289E000
1586363726.142, 7.319382E-02, 4.365868E000
1586363736.144, 8.079544E-02, 4.368139E000
1586363746.144, 8.103103E-02, 4.367920E000
1586363756.143, 7.532382E-02, 4.365410E000
1586363766.142, 7.575173E-02, 4.365208E000
1586363776.144, 8.294467E-02, 4.367352E000
1586363786.143, 8.177149E-02, 4.366454E000
1586363796.093, 7.916069E-02, 4.365025E000
1586363806.093, 2.734899E-01, 4.436341E000
1586363816.094, 2.611571E-01, 4.431138E000
1586363826.092, 2.656864E-01, 4.432219E000
1586363836.092, 2.574982E-01, 4.428372E000
1586363846.092, 7.545844E-02, 4.359933E000
1586363856.093, 8.279080E-02, 4.361764E000
1586363866.092, 8.312738E-02, 4.361123E000
1586363876.093, 7.362655E-02, 4.356727E000
1586363886.094, 7.322267E-02, 4.355829E000
1586363896.092, 8.160801E-02, 4.358027E000
1586363906.092, 8.289177E-02, 4.357624E000
1586363916.092, 7.319382E-02, 4.353356E000
1586363926.094, 7.377080E-02, 4.352971E000
1586363936.092, 8.346394E-02, 4.356232E000
1586363946.091, 8.267060E-02, 4.355664E000
1586363956.092, 7.333326E-02, 4.351909E000
1586363966.093, 7.370348E-02, 4.351817E000
1586363976.092, 8.378128E-02, 4.355316E000
1586363986.092, 8.433420E-02, 4.355591E000
1586363996.092, 7.379965E-02, 4.351854E000
1586364006.094, 7.339096E-02, 4.351799E000
1586364016.093, 8.326200E-02, 4.355628E000
1586364026.093, 8.544488E-02, 4.356562E000
1586364036.092, 7.352558E-02, 4.352165E000
1586364046.095, 7.295341E-02, 4.351890E000
1586364056.093, 8.460827E-02, 4.355884E000
1586364066.092, 8.561316E-02, 4.356122E000
1586364076.094, 7.421795E-02, 4.351781E000
1586364086.092, 7.388139E-02, 4.351469E000
1586364096.093, 8.292543E-02, 4.354620E000
1586364106.094, 8.320911E-02, 4.354547E000
1586364116.095, 7.385254E-02, 4.350901E000
1586364126.092, 7.349193E-02, 4.350700E000
1586364136.094, 8.320911E-02, 4.354034E000
1586364146.092, 2.774181E-01, 4.425624E000
1586364156.092, 2.541229E-01, 4.416593E000
1586364166.093, 2.567385E-01, 4.416978E000
1586364176.092, 2.622919E-01, 4.418480E000
1586364186.142, 8.109355E-02, 4.350919E000
1586364196.142, 7.369867E-02, 4.347750E000
1586364206.142, 7.379002E-02, 4.347311E000
1586364216.144, 8.336777E-02, 4.350297E000
1586364226.144, 7.831445E-02, 4.347750E000
1586364236.144, 7.351596E-02, 4.345497E000
1586364246.142, 7.355443E-02, 4.345002E000
1586364256.144, 8.318988E-02, 4.348336E000
1586364266.142, 7.350635E-02, 4.344581E000
1586364276.093, 7.364578E-02, 4.344453E000
1586364286.092, 7.368425E-02, 4.344307E000
1586364296.092, 7.621331E-02, 4.345149E000
1586364306.141, 7.367944E-02, 4.344050E000
1586364316.142, 7.353039E-02, 4.343885E000
1586364326.143, 7.388619E-02, 4.343794E000
1586364336.144, 7.479012E-02, 4.343757E000
1586364346.142, 7.377080E-02, 4.343079E000
1586364356.143, 7.371310E-02, 4.342786E000
1586364366.142, 7.330922E-02, 4.342420E000
1586364376.145, 7.533343E-02, 4.342932E000
1586364386.142, 7.420353E-02, 4.341962E000
1586364396.144, 8.034348E-02, 4.343977E000
1586364406.142, 7.720859E-02, 4.342658E000
1586364416.145, 8.150703E-02, 4.344032E000
1586364426.142, 7.930493E-02, 4.343097E000
1586364436.143, 8.554585E-02, 4.345350E000
1586364446.143, 8.073293E-02, 4.343335E000
1586364456.143, 8.424286E-02, 4.344453E000
1586364466.142, 7.415063E-02, 4.340716E000
1586364476.144, 7.950687E-02, 4.342713E000
1586364486.143, 2.704416E-01, 4.413424E000
1586364496.142, 2.672346E-01, 4.412306E000
1586364506.143, 2.594743E-01, 4.409540E000
1586364516.142, 2.579694E-01, 4.409064E000
1586364526.145, 7.755959E-02, 4.342310E000
1586364536.094, 8.045406E-02, 4.343519E000
1586364546.145, 7.919434E-02, 4.343299E000
1586364556.143, 8.020885E-02, 4.343995E000
1586364566.144, 7.422275E-02, 4.342072E000
1586364576.144, 7.782883E-02, 4.343592E000
1586364586.142, 8.182918E-02, 4.345332E000
1586364596.141, 7.504976E-02, 4.342804E000
1586364606.145, 7.385254E-02, 4.342181E000
1586364616.142, 7.466991E-02, 4.342328E000
1586364626.144, 7.662681E-02, 4.342695E000
1586364636.142, 7.361693E-02, 4.341137E000
1586364646.143, 7.382369E-02, 4.340826E000
1586364656.142, 7.413621E-02, 4.340551E000
1586364666.145, 7.376117E-02, 4.339983E000
1586364676.144, 7.407370E-02, 4.339690E000
1586364686.142, 7.389099E-02, 4.339030E000
1586364696.142, 7.601137E-02, 4.339434E000
1586364706.143, 7.423238E-02, 4.338298E000
1586364716.142, 7.393427E-02, 4.337895E000
1586364726.143, 7.350635E-02, 4.337363E000
1586364736.143, 8.326681E-02, 4.340643E000
1586364746.143, 8.340625E-02, 4.340276E000
1586364756.142, 7.359771E-02, 4.336246E000
1586364766.143, 7.388619E-02, 4.335953E000
1586364776.143, 8.330047E-02, 4.338976E000
1586364786.142, 8.439190E-02, 4.338939E000
1586364796.144, 7.365060E-02, 4.334634E000
1586364806.143, 7.309285E-02, 4.333975E000
1586364816.144, 1.501524E-01, 4.362021E000
1586364826.142, 2.707974E-01, 4.406462E000
1586364836.142, 2.535892E-01, 4.399685E000
1586364846.143, 2.668500E-01, 4.404282E000
1586364856.144, 8.423324E-02, 4.336118E000
1586364866.143, 8.436787E-02, 4.335752E000
1586364876.143, 7.330922E-02, 4.331300E000
1586364886.142, 7.403043E-02, 4.331227E000
1586364896.144, 8.382935E-02, 4.334597E000
1586364906.142, 8.316583E-02, 4.334011E000
1586364916.143, 7.433815E-02, 4.330347E000
1586364926.144, 7.442951E-02, 4.329944E000
1586364936.144, 8.148781E-02, 4.332198E000
1586364946.144, 8.375723E-02, 4.332656E000
1586364956.142, 7.431892E-02, 4.328736E000
1586364966.142, 7.822791E-02, 4.329780E000
1586364976.144, 8.106470E-02, 4.330256E000
1586364986.142, 8.107912E-02, 4.329761E000
1586364996.143, 7.520361E-02, 4.326940E000
1586365006.142, 7.897317E-02, 4.327655E000
1586365016.144, 8.081949E-02, 4.327453E000
1586365026.145, 8.048291E-02, 4.326409E000
1586365036.094, 7.851639E-02, 4.324687E000
1586365046.093, 8.042041E-02, 4.324559E000
1586365056.092, 8.123297E-02, 4.323899E000
1586365066.092, 8.306486E-02, 4.323643E000
1586365076.092, 7.898760E-02, 4.321280E000
1586365086.092, 7.694415E-02, 4.319759E000
1586365096.092, 7.627582E-02, 4.318990E000
1586365106.092, 7.935301E-02, 4.319613E000
1586365116.092, 7.969439E-02, 4.319613E000
1586365126.093, 7.477088E-02, 4.275226E000
1586365136.093, 7.455933E-02, 4.309263E000
1586365146.092, 7.728071E-02, 4.292739E000
1586365156.094, 2.701435E-01, 4.377812E000
1586365166.092, 2.539065E-01, 4.377372E000
1586365176.093, 2.542767E-01, 4.371363E000
1586365186.092, 2.557721E-01, 4.374203E000
1586365196.092, 7.477569E-02, 4.311644E000
1586365206.094, 7.392466E-02, 4.309830E000
1586365216.092, 7.396793E-02, 4.311681E000
1586365226.092, 7.418910E-02, 4.314282E000
1586365236.094, 7.399196E-02, 4.316792E000
1586365246.093, 7.400159E-02, 4.317799E000
1586365256.092, 7.286206E-02, 4.318971E000
1586365266.093, 7.428045E-02, 4.320437E000
1586365276.094, 7.513630E-02, 4.321500E000
1586365286.092, 7.387176E-02, 4.321628E000
1586365296.092, 7.406890E-02, 4.321481E000
1586365306.092, 7.699704E-02, 4.322947E000
1586365316.094, 7.779038E-02, 4.322983E000
1586365326.093, 7.402081E-02, 4.321133E000
1586365336.092, 7.407851E-02, 4.320730E000
1586365346.094, 7.928089E-02, 4.322214E000
1586365356.095, 7.920876E-02, 4.321280E000
1586365366.092, 7.396793E-02, 4.318403E000
1586365376.094, 7.416025E-02, 4.318385E000
1586365386.142, 8.087236E-02, 4.320144E000
1586365396.143, 8.099258E-02, 4.319722E000
1586365406.095, 7.437181E-02, 4.315472E000
1586365416.094, 7.386214E-02, 4.314685E000
1586365426.144, 8.195419E-02, 4.315802E000
1586365436.144, 8.109835E-02, 4.314447E000
1586365446.142, 7.412660E-02, 4.311735E000
1586365456.144, 7.414102E-02, 4.311369E000
1586365466.142, 8.197344E-02, 4.315491E000
1586365476.142, 8.073774E-02, 4.313659E000
1586365486.093, 7.434777E-02, 4.308640E000
1586365496.143, 2.686338E-01, 4.379296E000
1586365506.145, 2.629121E-01, 4.381714E000
1586365516.143, 2.634987E-01, 4.376218E000
1586365526.143, 2.569933E-01, 4.374606E000
1586365536.145, 7.632390E-02, 4.312578E000
1586365546.142, 8.091564E-02, 4.300653E000
1586365556.142, 8.081949E-02, 4.294901E000
1586365566.142, 7.793942E-02, 4.306038E000
1586365576.142, 7.858371E-02, 4.301660E000
1586365586.144, 8.040118E-02, 4.296989E000
1586365596.145, 8.047331E-02, 4.304628E000
1586365606.142, 7.851639E-02, 4.305489E000
1586365616.142, 7.844428E-02, 4.306808E000
1586365626.143, 7.785768E-02, 4.304738E000
1586365636.142, 7.753074E-02, 4.282022E000
1586365646.142, 7.640564E-02, 4.289405E000
1586365656.142, 7.650180E-02, 4.257145E000
1586365666.143, 8.063197E-02, 4.263136E000
1586365676.144, 8.075217E-02, 4.307614E000
1586365686.142, 7.554498E-02, 4.259197E000
1586365696.142, 7.632870E-02, 4.303126E000
1586365706.143, 8.386782E-02, 4.285008E000
1586365716.142, 8.181957E-02, 4.308658E000
1586365726.144, 7.639122E-02, 4.233495E000
1586365736.142, 8.044925E-02, 4.262769E000
1586365746.143, 8.312256E-02, 4.289606E000
1586365756.145, 8.420920E-02, 4.313091E000
1586365766.143, 7.653064E-02, 4.268228E000
1586365776.143, 7.789135E-02, 4.241208E000
1586365786.145, 8.227153E-02, 4.264894E000
1586365796.144, 8.422363E-02, 4.274585E000
1586365806.142, 7.916069E-02, 4.261542E000
1586365816.142, 7.922799E-02, 4.284660E000
1586365826.144, 8.137722E-02, 4.306899E000
1586365836.142, 2.739708E-01, 4.379992E000
1586365846.143, 2.604167E-01, 4.355701E000
1586365856.143, 2.610273E-01, 4.359933E000
1586365866.145, 2.613687E-01, 4.378710E000
1586365876.145, 7.939148E-02, 4.274365E000
1586365886.142, 7.825196E-02, 4.299297E000
1586365896.144, 7.718936E-02, 4.304371E000
1586365906.144, 7.676625E-02, 4.309098E000
1586365916.144, 7.598734E-02, 4.286401E000
1586365926.142, 7.555941E-02, 4.274530E000
1586365936.143, 7.687683E-02, 4.298491E000
1586365946.143, 7.938185E-02, 4.288892E000
1586365956.145, 7.907895E-02, 4.280502E000
1586365966.144, 8.147819E-02, 4.274310E000
1586365976.144, 8.413708E-02, 4.299975E000
1586365986.142, 8.833937E-02, 4.292647E000
1586365996.142, 8.246385E-02, 4.311369E000
1586366006.142, 7.873276E-02, 4.294113E000
1586366016.142, 7.859814E-02, 4.240494E000
1586366026.144, 7.878566E-02, 4.269804E000
1586366036.143, 7.763652E-02, 4.275574E000
1586366046.142, 7.905972E-02, 4.266103E000
1586366056.142, 7.716532E-02, 4.247784E000
1586366066.143, 8.268984E-02, 4.311552E000
1586366076.145, 8.145896E-02, 4.272112E000
1586366086.144, 7.891547E-02, 4.308475E000
1586366096.142, 7.945398E-02, 4.222596E000
1586366106.142, 7.964149E-02, 4.244688E000
1586366116.144, 7.895393E-02, 4.240933E000
1586366126.143, 7.855967E-02, 4.215103E000
1586366136.142, 7.742015E-02, 4.303639E000
1586366146.145, 7.747304E-02, 4.264344E000
1586366156.145, 7.593445E-02, 4.296439E000
1586366166.142, 7.762209E-02, 4.235712E000
1586366176.142, 2.558009E-01, 4.331740E000
1586366186.145, 2.656720E-01, 4.348007E000
1586366196.144, 2.641718E-01, 4.348080E000
1586366206.142, 7.457375E-02, 4.265315E000
1586366216.145, 7.406890E-02, 4.231774E000
1586366226.144, 8.180995E-02, 4.231407E000
1586366236.142, 8.202631E-02, 4.255130E000
1586366246.143, 7.432372E-02, 4.251467E000
1586366256.142, 7.379484E-02, 4.220837E000
1586366266.093, 8.163205E-02, 4.149815E000
1586366276.092, 7.938666E-02, 4.292812E000
1586366286.094, 7.421314E-02, 4.224300E000
1586366296.093, 7.420353E-02, 4.292977E000
1586366306.093, 7.839138E-02, 4.153350E000
1586366316.092, 8.078583E-02, 4.301294E000
1586366326.093, 7.413621E-02, 4.296146E000
1586366336.092, 7.438142E-02, 4.292812E000
1586366346.094, 8.073774E-02, 4.291676E000
1586366356.092, 8.333412E-02, 4.287774E000
1586366366.094, 7.447278E-02, 4.279513E000
1586366376.095, 7.443432E-02, 4.273504E000
1586366386.094, 8.224268E-02, 4.268796E000
1586366396.092, 8.139164E-02, 4.260827E000
1586366406.093, 7.433334E-02, 4.249415E000
1586366416.094, 7.442951E-02, 4.240402E000
1586366426.092, 8.196381E-02, 4.232671E000
1586366436.092, 8.492080E-02, 4.222413E000
1586366446.092, 7.459298E-02, 3.994324E000
1586366456.091, 2.688694E-01, 4.257713E000
1586366466.092, 2.671529E-01, 4.251723E000
1586366476.092, 2.664317E-01, 4.237288E000
1586366486.092, 2.527814E-01, 4.217540E000
1586366496.093, 2.555076E-01, 4.203379E000
1586366506.093, 2.556423E-01, 4.188413E000
1586366516.094, 2.556182E-01, 4.168793E000
1586366526.092, 2.560606E-01, 4.154779E000
1586366536.092, 2.799520E-01, 4.150676E000
1586366546.094, 2.617726E-01, 4.130946E000
1586366556.094, 2.582098E-01, 4.117756E000
1586366566.092, 2.542335E-01, 4.105025E000
1586366576.092, 2.570895E-01, 4.094876E000
1586366586.093, 2.632295E-01, 4.086981E000
1586366596.092, 2.584598E-01, 4.074176E000
1586366606.092, 2.570703E-01, 4.060528E000
1586366616.092, 2.568106E-01, 4.046332E000
1586366626.143, 2.627486E-01, 4.034131E000
1586366636.144, 2.639555E-01, 4.019457E000
1586366646.143, 2.541181E-01, 4.000387E000
1586366656.092, 2.544739E-01, 3.986154E000
1586366666.092, 2.657344E-01, 3.977122E000
1586366676.145, 2.638785E-01, 3.961698E000
1586366686.145, 2.544883E-01, 3.946054E000
1586366696.144, 2.573443E-01, 3.936216E000
1586366706.143, 2.647776E-01, 3.930281E000
1586366716.144, 2.595753E-01, 3.921048E000
1586366726.142, 2.570798E-01, 3.912860E000
1586366736.145, 2.545652E-01, 3.904909E000
1586366746.144, 2.654027E-01, 3.902619E000
1586366756.144, 2.652825E-01, 3.895878E000
1586366766.142, 2.541181E-01, 3.884044E000
1586366776.142, 2.570751E-01, 3.876039E000
1586366786.145, 2.672298E-01, 3.869004E000
1586366796.143, 2.597003E-01, 3.853324E000
1586366806.142, 2.830773E-01, 3.847388E000
1586366816.145, 2.574116E-01, 3.821119E000
1586366826.144, 2.601907E-01, 3.804137E000
1586366836.144, 2.606908E-01, 3.786789E000
1586366846.144, 2.575751E-01, 3.767811E000
1586366856.142, 2.536180E-01, 3.749272E000
1586366866.142, 2.640516E-01, 3.736651E000
1586366876.143, 2.602388E-01, 3.720054E000
1586366886.144, 2.547720E-01, 3.703676E000
1586366896.144, 2.579405E-01, 3.691659E000
1586366906.142, 2.652536E-01, 3.682427E000
1586366916.142, 2.626284E-01, 3.670996E000
1586366926.142, 2.576184E-01, 3.659784E000
1586366936.144, 2.551710E-01, 3.650204E000
1586366946.144, 2.632775E-01, 3.645807E000
1586366956.142, 2.668692E-01, 3.640202E000
1586366966.142, 2.552287E-01, 3.629137E000
1586366976.142, 2.551663E-01, 3.622652E000
1586366986.145, 2.657104E-01, 3.620582E000
1586366996.145, 2.628159E-01, 3.613731E000
1586367006.143, 2.576617E-01, 3.605560E000
1586367016.145, 2.575847E-01, 3.599698E000
1586367026.142, 2.631814E-01, 3.595595E000
1586367036.142, 2.657729E-01, 3.590484E000
1586367046.142, 2.577915E-01, 3.581307E000
1586367056.142, 2.552480E-01, 3.574034E000
1586367066.143, 2.688549E-01, 3.572843E000
1586367076.143, 2.690520E-01, 3.566468E000
1586367086.142, 2.547720E-01, 3.554689E000
1586367096.144, 2.595512E-01, 3.549981E000
1586367106.144, 2.655421E-01, 3.545364E000
1586367116.142, 2.650325E-01, 3.537872E000
1586367126.145, 2.574789E-01, 3.529720E000
1586367136.143, 2.584021E-01, 3.522136E000
1586367146.143, 2.616379E-01, 3.517154E000
1586367156.142, 2.671625E-01, 3.512171E000
1586367166.145, 2.582482E-01, 3.501839E000
1586367176.145, 2.629650E-01, 3.496636E000
1586367186.142, 2.622534E-01, 3.489437E000
1586367196.142, 2.671721E-01, 3.488576E000
1586367206.144, 2.554499E-01, 3.476522E000
1586367216.143, 2.580463E-01, 3.470642E000
1586367226.144, 2.670182E-01, 3.464908E000
1586367236.143, 2.686770E-01, 3.461501E000
1586367246.142, 2.571952E-01, 3.450290E000
1586367256.143, 2.553538E-01, 3.442046E000
1586367266.143, 2.706195E-01, 3.440397E000
1586367276.142, 2.680616E-01, 3.432263E000
1586367286.142, 2.554692E-01, 3.420320E000
1586367296.144, 2.603350E-01, 3.415172E000
1586367306.142, 2.692251E-01, 3.411252E000
1586367316.142, 2.678356E-01, 3.403613E000
1586367326.142, 2.586617E-01, 3.392805E000
1586367336.142, 2.594599E-01, 3.385990E000
1586367346.143, 2.670663E-01, 3.381630E000
1586367356.142, 2.685184E-01, 3.374907E000
1586367366.142, 2.563394E-01, 3.363220E000
1586367376.142, 2.618110E-01, 3.357614E000
1586367386.143, 2.701676E-01, 3.353694E000
1586367396.143, 2.661047E-01, 3.344883E000
1586367406.142, 2.601138E-01, 3.335631E000
1586367416.142, 2.664172E-01, 3.330741E000
1586367426.142, 2.625322E-01, 3.321617E000
1586367436.143, 2.664172E-01, 3.316232E000
1586367446.142, 2.645372E-01, 3.308263E000
1586367456.142, 2.625178E-01, 3.300093E000
1586367466.142, 2.712926E-01, 3.296008E000
1586367476.142, 2.715956E-01, 3.288625E000
1586367486.094, 2.553201E-01, 3.275271E000
1586367496.094, 2.583732E-01, 3.269189E000
1586367506.093, 2.717494E-01, 3.264005E000
1586367516.093, 2.674461E-01, 3.252555E000
1586367526.093, 2.874863E-01, 3.252555E000
1586367536.092, 2.587868E-01, 3.234035E000
1586367546.091, 2.688453E-01, 3.230170E000
1586367556.093, 2.640468E-01, 3.220754E000
1586367566.092, 2.583155E-01, 3.210642E000
1586367576.092, 2.561519E-01, 3.201812E000
1586367586.094, 2.656720E-01, 3.197580E000
1586367596.093, 2.591281E-01, 3.187047E000
1586367606.093, 2.566471E-01, 3.177668E000
1586367616.093, 2.596570E-01, 3.170524E000
1586367626.093, 2.576088E-01, 3.161401E000
1586367636.092, 2.593685E-01, 3.153487E000
1586367646.093, 2.595512E-01, 3.145023E000
1586367656.092, 2.566616E-01, 3.135699E000
1586367666.093, 2.571472E-01, 3.127016E000
1586367676.092, 2.618784E-01, 3.120000E000
1586367686.093, 2.570703E-01, 3.109485E000
1586367696.094, 2.586137E-01, 3.101186E000
1586367706.093, 2.647344E-01, 3.094280E000
1586367716.094, 2.612918E-01, 3.083967E000
1586367726.093, 2.595753E-01, 3.073946E000
1586367736.093, 2.703022E-01, 3.068945E000
1586367746.093, 2.651863E-01, 3.057569E000
1586367756.093, 2.863180E-01, 3.055994E000
1586367766.092, 2.599599E-01, 3.036521E000
1586367776.094, 2.639362E-01, 3.028314E000
1586367786.093, 2.715427E-01, 3.021261E000
1586367796.092, 2.597388E-01, 3.006936E000
1586367806.093, 2.611908E-01, 2.997538E000
